399.24985,0.00000
400.21422,0.00235
401.17859,0.00645
402.14296,0.00772
403.10734,0.00593
404.07171,0.00418
405.03608,0.00356
406.00045,0.00252
406.96482,0.00069
407.92919,-0.00020
408.89357,0.00065
409.85794,0.00180
410.82231,0.00202
411.78668,0.00194
412.75105,0.00239
413.71542,0.00321
414.67980,0.00446
415.64417,0.00730
416.60854,0.01227
417.57291,0.01789
418.53728,0.02183
419.50165,0.02283
420.46602,0.02115
421.43040,0.01781
422.39477,0.01429
423.35914,0.01191
424.32351,0.01083
425.28788,0.01012
426.25225,0.00901
427.21663,0.00767
428.18100,0.00653
429.14537,0.00553
430.10974,0.00460
431.07411,0.00410
432.03848,0.00435
433.00286,0.00511
433.96723,0.00604
434.93160,0.00703
435.89597,0.00785
436.86034,0.00799
437.82471,0.00728
438.78909,0.00620
439.75346,0.00535
440.71783,0.00485
441.68220,0.00458
442.64657,0.00454
443.61094,0.00460
444.57532,0.00432
445.53969,0.00347
446.50406,0.00242
447.46843,0.00170
448.43280,0.00153
449.39717,0.00191
450.36155,0.00289
451.32592,0.00424
452.29029,0.00529
453.25466,0.00543
454.21903,0.00460
455.18340,0.00314
456.14777,0.00143
457.11215,0.00000
458.07652,-0.00047
459.04089,0.00040
460.00526,0.00228
460.96963,0.00454
461.93400,0.00668
462.89838,0.00836
463.86275,0.00924
464.82712,0.00925
465.79149,0.00889
466.75586,0.00889
467.72023,0.00972
468.68461,0.01149
469.64898,0.01399
470.61335,0.01662
471.57772,0.01849
472.54209,0.01896
473.50646,0.01804
474.47084,0.01628
475.43521,0.01431
476.39958,0.01280
477.36395,0.01228
478.32832,0.01285
479.29269,0.01404
480.25707,0.01524
481.22144,0.01609
482.18581,0.01654
483.15018,0.01662
484.11455,0.01650
485.07892,0.01638
486.04329,0.01633
487.00767,0.01617
487.97204,0.01583
488.93641,0.01562
489.90078,0.01597
490.86515,0.01698
491.82952,0.01843
492.79390,0.01997
493.75827,0.02117
494.72264,0.02172
495.68701,0.02160
496.65138,0.02115
497.61575,0.02072
498.58013,0.02046
499.54450,0.02053
500.50887,0.02113
501.47324,0.02235
502.43761,0.02393
503.40198,0.02552
504.36636,0.02693
505.33073,0.02812
506.29510,0.02905
507.25947,0.02975
508.22384,0.03038
509.18821,0.03109
510.15259,0.03187
511.11696,0.03264
512.08133,0.03338
513.04570,0.03412
514.01007,0.03476
514.97444,0.03529
515.93881,0.03575
516.90319,0.03615
517.86756,0.03642
518.83193,0.03652
519.79630,0.03663
520.76067,0.03685
521.72504,0.03714
522.68942,0.03743
523.65379,0.03777
524.61816,0.03818
525.58253,0.03851
526.54690,0.03861
527.51127,0.03856
528.47565,0.03865
529.44002,0.03912
530.40439,0.04010
531.36876,0.04148
532.33313,0.04297
533.29750,0.04413
534.26188,0.04478
535.22625,0.04508
536.19062,0.04538
537.15499,0.04587
538.11936,0.04656
539.08373,0.04733
540.04811,0.04795
541.01248,0.04813
541.97685,0.04781
542.94122,0.04720
543.90559,0.04659
544.86996,0.04610
545.83434,0.04569
546.79871,0.04533
547.76308,0.04496
548.72745,0.04451
549.69182,0.04400
550.65619,0.04361
551.62056,0.04354
552.58494,0.04378
553.54931,0.04423
554.51368,0.04473
555.47805,0.04514
556.44242,0.04531
557.40679,0.04522
558.37117,0.04496
559.33554,0.04459
560.29991,0.04402
561.26428,0.04324
562.22865,0.04242
563.19302,0.04180
564.15740,0.04147
565.12177,0.04138
566.08614,0.04147
567.05051,0.04168
568.01488,0.04186
568.97925,0.04187
569.94363,0.04168
570.90800,0.04133
571.87237,0.04091
572.83674,0.04060
573.80111,0.04066
574.76548,0.04119
575.72986,0.04198
576.69423,0.04271
577.65860,0.04311
578.62297,0.04300
579.58734,0.04231
580.55171,0.04114
581.51608,0.03980
582.48046,0.03861
583.44483,0.03771
584.40920,0.03705
585.37357,0.03647
586.33794,0.03573
587.30231,0.03464
588.26669,0.03328
589.23106,0.03200
590.19543,0.03127
591.15980,0.03128
592.12417,0.03194
593.08854,0.03295
594.05292,0.03390
595.01729,0.03444
595.98166,0.03446
596.94603,0.03407
597.91040,0.03348
598.87477,0.03280
599.83915,0.03207
600.80352,0.03137
601.76789,0.03078
602.73226,0.03036
603.69663,0.03011
604.66100,0.03003
605.62538,0.02996
606.58975,0.02960
607.55412,0.02873
608.51849,0.02747
609.48286,0.02618
610.44723,0.02526
611.41161,0.02495
612.37598,0.02528
613.34035,0.02609
614.30472,0.02708
615.26909,0.02798
616.23346,0.02866
617.19783,0.02908
618.16221,0.02924
619.12658,0.02926
620.09095,0.02938
621.05532,0.02982
622.01969,0.03061
622.98406,0.03169
623.94844,0.03298
624.91281,0.03433
625.87718,0.03559
626.84155,0.03672
627.80592,0.03782
628.77029,0.03902
629.73467,0.04024
630.69904,0.04130
631.66341,0.04206
632.62778,0.04248
633.59215,0.04259
634.55652,0.04254
635.52090,0.04250
636.48527,0.04254
637.44964,0.04261
638.41401,0.04266
639.37838,0.04274
640.34275,0.04290
641.30713,0.04308
642.27150,0.04313
643.23587,0.04299
644.20024,0.04269
645.16461,0.04226
646.12898,0.04183
647.09335,0.04156
648.05773,0.04150
649.02210,0.04150
649.98647,0.04142
650.95084,0.04126
651.91521,0.04115
652.87958,0.04116
653.84396,0.04126
654.80833,0.04146
655.77270,0.04173
656.73707,0.04203
657.70144,0.04234
658.66581,0.04271
659.63019,0.04313
660.59456,0.04346
661.55893,0.04358
662.52330,0.04343
663.48767,0.04292
664.45204,0.04170
665.41642,0.03946
666.38079,0.03644
667.34516,0.03362
668.30953,0.03216
669.27390,0.03251
670.23827,0.03413
671.20265,0.03601
672.16702,0.03742
673.13139,0.03827
674.09576,0.03888
675.06013,0.03940
676.02450,0.03971
676.98887,0.03959
677.95325,0.03900
678.91762,0.03808
679.88199,0.03706
680.84636,0.03618
681.81073,0.03564
682.77510,0.03547
683.73948,0.03555
684.70385,0.03572
685.66822,0.03592
686.63259,0.03613
687.59696,0.03636
688.56133,0.03660
689.52571,0.03685
690.49008,0.03710
691.45445,0.03729
692.41882,0.03749
693.38319,0.03780
694.34756,0.03837
695.31194,0.03918
696.27631,0.04013
697.24068,0.04104
698.20505,0.04175
699.16942,0.04210
700.13379,0.04204
701.09817,0.04162
702.06254,0.04095
703.02691,0.04006
703.99128,0.03898
704.95565,0.03777
705.92002,0.03646
706.88440,0.03507
707.84877,0.03363
708.81314,0.03226
709.77751,0.03108
710.74188,0.03012
711.70625,0.02938
712.67062,0.02881
713.63500,0.02836
714.59937,0.02793
715.56374,0.02744
716.52811,0.02687
717.49248,0.02626
718.45685,0.02564
719.42123,0.02510
720.38560,0.02471
721.34997,0.02445
722.31434,0.02422
723.27871,0.02386
724.24308,0.02332
725.20746,0.02255
726.17183,0.02153
727.13620,0.02029
728.10057,0.01893
729.06494,0.01758
730.02931,0.01630
730.99369,0.01516
731.95806,0.01419
732.92243,0.01340
733.88680,0.01272
734.85117,0.01213
735.81554,0.01174
736.77992,0.01169
737.74429,0.01201
738.70866,0.01255
739.67303,0.01307
740.63740,0.01329
741.60177,0.01309
742.56614,0.01255
743.53052,0.01191
744.49489,0.01136
745.45926,0.01090
746.42363,0.01045
747.38800,0.00994
748.35237,0.00938
749.31675,0.00883
750.28112,0.00832
751.24549,0.00786
752.20986,0.00742
753.17423,0.00691
754.13860,0.00629
755.10298,0.00560
756.06735,0.00490
757.03172,0.00421
757.99609,0.00358
758.96046,0.00316
759.92483,0.00303
760.88921,0.00316
761.85358,0.00344
762.81795,0.00372
763.78232,0.00391
764.74669,0.00393
765.71106,0.00374
766.67544,0.00337
767.63981,0.00289
768.60418,0.00239
769.56855,0.00198
770.53292,0.00174
771.49729,0.00169
772.46167,0.00178
773.42604,0.00204
774.39041,0.00262
775.35478,0.00362
776.31915,0.00495
777.28352,0.00635
778.24789,0.00751
779.21227,0.00819
780.17664,0.00829
781.14101,0.00791
782.10538,0.00733
783.06975,0.00683
784.03412,0.00658
784.99850,0.00651
785.96287,0.00641
786.92724,0.00609
787.89161,0.00547
788.85598,0.00469
789.82035,0.00407
790.78473,0.00384
791.74910,0.00402
792.71347,0.00441
793.67784,0.00485
794.64221,0.00523
795.60658,0.00554
796.57096,0.00583
797.53533,0.00610
798.49970,0.00631
799.46407,0.00634
800.42844,0.00616
801.39281,0.00581
802.35719,0.00543
803.32156,0.00513
804.28593,0.00503
805.25030,0.00520
806.21467,0.00566
807.17904,0.00633
808.14341,0.00707
809.10779,0.00774
810.07216,0.00824
811.03653,0.00848
812.00090,0.00840
812.96527,0.00800
813.92964,0.00737
814.89402,0.00659
815.85839,0.00577
816.82276,0.00508
817.78713,0.00462
818.75150,0.00438
819.71587,0.00428
820.68025,0.00424
821.64462,0.00422
822.60899,0.00421
823.57336,0.00420
824.53773,0.00423
825.50210,0.00427
826.46648,0.00423
827.43085,0.00400
828.39522,0.00362
829.35959,0.00316
830.32396,0.00272
831.28833,0.00235
832.25271,0.00204
833.21708,0.00172
834.18145,0.00130
835.14582,0.00077
836.11019,0.00029
837.07456,-0.00000
838.03893,-0.00006
839.00331,-0.00000
839.96768,0.00007
840.93205,0.00009
841.89642,0.00006
842.86079,-0.00000
843.82516,0.00002
844.78954,0.00021
845.75391,0.00062
846.71828,0.00120
847.68265,0.00188
848.64702,0.00257
849.61139,0.00318
850.57577,0.00366
851.54014,0.00402
852.50451,0.00436
853.46888,0.00473
854.43325,0.00520
855.39762,0.00581
856.36200,0.00659
857.32637,0.00750
858.29074,0.00839
859.25511,0.00906
860.21948,0.00938
861.18385,0.00933
862.14823,0.00910
863.11260,0.00897
864.07697,0.00911
865.04134,0.00943
866.00571,0.00965
866.97008,0.00948
867.93446,0.00884
868.89883,0.00787
869.86320,0.00693
870.82757,0.00633
871.79194,0.00624
872.75631,0.00655
873.72068,0.00701
874.68506,0.00745
875.64943,0.00774
876.61380,0.00786
877.57817,0.00784
878.54254,0.00772
879.50691,0.00756
880.47129,0.00738
881.43566,0.00722
882.40003,0.00710
883.36440,0.00701
884.32877,0.00690
885.29314,0.00664
886.25752,0.00618
887.22189,0.00548
888.18626,0.00463
889.15063,0.00376
890.11500,0.00301
891.07937,0.00245
892.04375,0.00204
893.00812,0.00172
893.97249,0.00146
894.93686,0.00123
895.90123,0.00100
896.86560,0.00076
897.82998,0.00052
898.79435,0.00029
899.75872,0.00011
900.72309,-0.00000
901.68746,-0.00003
902.65183,-0.00000
903.61620,0.00011
904.58058,0.00040
905.54495,0.00093
906.50932,0.00167
907.47369,0.00251
908.43806,0.00342
909.40243,0.00449
910.36681,0.00577
911.33118,0.00717
912.29555,0.00847
913.25992,0.00953
914.22429,0.01026
915.18866,0.01066
916.15304,0.01076
917.11741,0.01071
918.08178,0.01059
919.04615,0.01041
920.01052,0.01013
920.97489,0.00970
921.93927,0.00910
922.90364,0.00830
923.86801,0.00737
924.83238,0.00643
925.79675,0.00562
926.76112,0.00501
927.72550,0.00460
928.68987,0.00434
929.65424,0.00417
930.61861,0.00399
931.58298,0.00370
932.54735,0.00330
933.51173,0.00287
934.47610,0.00247
935.44047,0.00215
936.40484,0.00195
937.36921,0.00183
938.33358,0.00166
939.29795,0.00135
940.26233,0.00092
941.22670,0.00050
942.19107,0.00018
943.15544,-0.00000
944.11981,-0.00005
945.08418,-0.00000
946.04856,0.00012
947.01293,0.00029
947.97730,0.00054
948.94167,0.00087
949.90604,0.00123
950.87041,0.00162
951.83479,0.00209
952.79916,0.00274
953.76353,0.00369
954.72790,0.00502
955.69227,0.00674
956.65664,0.00873
957.62102,0.01080
958.58539,0.01276
959.54976,0.01457
960.51413,0.01625
961.47850,0.01784
962.44287,0.01931
963.40725,0.02059
964.37162,0.02159
965.33599,0.02224
966.30036,0.02255
967.26473,0.02265
968.22910,0.02265
969.19347,0.02256
