   600.71741	     0.14917
   601.68164	     0.14912
   602.64587	     0.14898
   603.61011	     0.14875
   604.57434	     0.14847
   605.53857	     0.14813
   606.50281	     0.14769
   607.46704	     0.14713
   608.43127	     0.14643
   609.39551	     0.14561
   610.35974	     0.14472
   611.32397	     0.14384
   612.28821	     0.14306
   613.25244	     0.14247
   614.21667	     0.14211
   615.18091	     0.14200
   616.14514	     0.14209
   617.10938	     0.14231
   618.07361	     0.14257
   619.03784	     0.14279
   620.00208	     0.14289
   620.96631	     0.14287
   621.93054	     0.14273
   622.89478	     0.14254
   623.85901	     0.14235
   624.82324	     0.14224
   625.78748	     0.14225
   626.75171	     0.14238
   627.71594	     0.14261
   628.68018	     0.14287
   629.64441	     0.14312
   630.60864	     0.14331
   631.57288	     0.14340
   632.53711	     0.14341
   633.50134	     0.14335
   634.46558	     0.14324
   635.42981	     0.14309
   636.39404	     0.14292
   637.35828	     0.14274
   638.32251	     0.14256
   639.28674	     0.14238
   640.25098	     0.14221
   641.21521	     0.14206
   642.17944	     0.14191
   643.14368	     0.14174
   644.10791	     0.14154
   645.07214	     0.14131
   646.03638	     0.14106
   647.00061	     0.14083
   647.96484	     0.14065
   648.92908	     0.14058
   649.89331	     0.14064
   650.85754	     0.14081
   651.82178	     0.14107
   652.78601	     0.14135
   653.75024	     0.14158
   654.71448	     0.14173
   655.67871	     0.14178
   656.64294	     0.14172
   657.60718	     0.14159
   658.57141	     0.14141
   659.53564	     0.14122
   660.49988	     0.14104
   661.46411	     0.14088
   662.42834	     0.14074
   663.39258	     0.14064
   664.35681	     0.14059
   665.32104	     0.14060
   666.28528	     0.14070
   667.24951	     0.14088
   668.21375	     0.14115
   669.17798	     0.14147
   670.14221	     0.14184
   671.10645	     0.14224
   672.07068	     0.14267
   673.03491	     0.14315
   673.99915	     0.14369
   674.96338	     0.14428
   675.92761	     0.14490
   676.89185	     0.14550
   677.85608	     0.14606
   678.82031	     0.14652
   679.78455	     0.14687
   680.74878	     0.14710
   681.71301	     0.14723
   682.67725	     0.14729
   683.64148	     0.14730
   684.60571	     0.14730
   685.56995	     0.14730
   686.53418	     0.14732
   687.49841	     0.14737
   688.46265	     0.14745
   689.42688	     0.14753
   690.39111	     0.14760
   691.35535	     0.14763
   692.31958	     0.14764
   693.28381	     0.14761
   694.24805	     0.14757
   695.21228	     0.14752
   696.17651	     0.14749
   697.14075	     0.14748
   698.10498	     0.14748
   699.06921	     0.14748
   700.03345	     0.14749
   700.99768	     0.14751
   701.96191	     0.14756
   702.92615	     0.14766
   703.89038	     0.14785
   704.85461	     0.14813
   705.81885	     0.14849
   706.78308	     0.14893
   707.74731	     0.14939
   708.71155	     0.14985
   709.67578	     0.15026
   710.64001	     0.15059
   711.60425	     0.15085
   712.56848	     0.15104
   713.53271	     0.15118
   714.49695	     0.15130
   715.46118	     0.15144
   716.42542	     0.15161
   717.38965	     0.15185
   718.35388	     0.15215
   719.31812	     0.15253
   720.28235	     0.15299
   721.24658	     0.15353
   722.21082	     0.15414
   723.17505	     0.15483
   724.13928	     0.15559
   725.10352	     0.15642
   726.06775	     0.15730
   727.03198	     0.15822
   727.99622	     0.15915
   728.96045	     0.16007
   729.92468	     0.16098
   730.88892	     0.16189
   731.85315	     0.16281
   732.81738	     0.16377
   733.78162	     0.16477
   734.74585	     0.16581
   735.71008	     0.16684
   736.67432	     0.16781
   737.63855	     0.16869
   738.60278	     0.16943
   739.56702	     0.17005
   740.53125	     0.17058
   741.49548	     0.17106
   742.45972	     0.17155
   743.42395	     0.17209
   744.38818	     0.17267
   745.35242	     0.17330
   746.31665	     0.17393
   747.28088	     0.17454
   748.24512	     0.17513
   749.20935	     0.17570
   750.17358	     0.17626
   751.13782	     0.17682
   752.10205	     0.17738
   753.06628	     0.17792
   754.03052	     0.17841
   754.99475	     0.17884
   755.95898	     0.17918
   756.92322	     0.17946
   757.88745	     0.17969
   758.85168	     0.17989
   759.81592	     0.18011
   760.78015	     0.18036
   761.74438	     0.18065
   762.70862	     0.18100
   763.67285	     0.18141
   764.63708	     0.18187
   765.60132	     0.18239
   766.56555	     0.18297
   767.52979	     0.18360
   768.49402	     0.18426
   769.45825	     0.18492
   770.42249	     0.18554
   771.38672	     0.18609
   772.35095	     0.18654
   773.31519	     0.18686
   774.27942	     0.18707
   775.24365	     0.18716
   776.20789	     0.18720
   777.17212	     0.18723
   778.13635	     0.18731
   779.10059	     0.18749
   780.06482	     0.18784
   781.02905	     0.18835
   781.99329	     0.18903
   782.95752	     0.18983
   783.92175	     0.19072
   784.88599	     0.19164
   785.85022	     0.19254
   786.81445	     0.19339
   787.77869	     0.19418
   788.74292	     0.19489
   789.70715	     0.19553
   790.67139	     0.19609
   791.63562	     0.19659
   792.59985	     0.19704
   793.56409	     0.19744
   794.52832	     0.19784
   795.49255	     0.19826
   796.45679	     0.19872
   797.42102	     0.19923
   798.38525	     0.19977
   799.34949	     0.20032
   800.31372	     0.20083
   801.27795	     0.20125
   802.24219	     0.20158
   803.20642	     0.20180
   804.17065	     0.20194
   805.13489	     0.20202
   806.09912	     0.20208
   807.06335	     0.20216
   808.02759	     0.20229
   808.99182	     0.20248
   809.95605	     0.20273
   810.92029	     0.20304
   811.88452	     0.20341
   812.84875	     0.20381
   813.81299	     0.20424
   814.77722	     0.20466
   815.74146	     0.20507
   816.70569	     0.20546
   817.66992	     0.20584
   818.63416	     0.20620
   819.59839	     0.20656
   820.56262	     0.20693
   821.52686	     0.20732
   822.49109	     0.20771
   823.45532	     0.20813
   824.41956	     0.20856
   825.38379	     0.20903
   826.34802	     0.20953
   827.31226	     0.21008
   828.27649	     0.21068
   829.24072	     0.21131
   830.20496	     0.21195
   831.16919	     0.21257
   832.13342	     0.21315
   833.09766	     0.21366
   834.06189	     0.21410
   835.02612	     0.21446
   835.99036	     0.21474
   836.95459	     0.21495
   837.91882	     0.21510
   838.88306	     0.21519
   839.84729	     0.21521
   840.81152	     0.21516
   841.77576	     0.21501
   842.73999	     0.21475
   843.70422	     0.21436
   844.66846	     0.21384
   845.63269	     0.21318
   846.59692	     0.21241
   847.56116	     0.21157
   848.52539	     0.21072
   849.48962	     0.20991
   850.45386	     0.20919
   851.41809	     0.20861
   852.38232	     0.20816
   853.34656	     0.20784
   854.31079	     0.20761
   855.27502	     0.20746
   856.23926	     0.20736
   857.20349	     0.20730
   858.16772	     0.20731
   859.13196	     0.20739
   860.09619	     0.20756
   861.06042	     0.20785
   862.02466	     0.20826
   862.98889	     0.20881
   863.95313	     0.20948
   864.91736	     0.21029
   865.88159	     0.21123
   866.84583	     0.21230
   867.81006	     0.21347
   868.77429	     0.21471
   869.73853	     0.21598
   870.70276	     0.21722
   871.66699	     0.21839
   872.63123	     0.21946
   873.59546	     0.22040
   874.55969	     0.22123
   875.52393	     0.22197
   876.48816	     0.22263
   877.45239	     0.22325
   878.41663	     0.22385
   879.38086	     0.22444
   880.34509	     0.22500
   881.30933	     0.22553
   882.27356	     0.22598
   883.23779	     0.22632
   884.20203	     0.22653
   885.16626	     0.22662
   886.13049	     0.22659
   887.09473	     0.22648
   888.05896	     0.22632
   889.02319	     0.22616
   889.98743	     0.22603
   890.95166	     0.22593
   891.91589	     0.22587
   892.88013	     0.22586
   893.84436	     0.22591
   894.80859	     0.22603
   895.77283	     0.22625
   896.73706	     0.22660
   897.70129	     0.22711
   898.66553	     0.22777
   899.62976	     0.22857
   900.59399	     0.22947
   901.55823	     0.23044
   902.52246	     0.23140
   903.48669	     0.23230
   904.45093	     0.23309
   905.41516	     0.23374
   906.37939	     0.23424
   907.34363	     0.23459
   908.30786	     0.23480
   909.27209	     0.23490
   910.23633	     0.23495
   911.20056	     0.23496
   912.16479	     0.23498
   913.12903	     0.23504
   914.09326	     0.23515
   915.05750	     0.23535
   916.02173	     0.23564
   916.98596	     0.23604
   917.95020	     0.23654
   918.91443	     0.23714
   919.87866	     0.23778
   920.84290	     0.23842
   921.80713	     0.23896
   922.77136	     0.23934
   923.73560	     0.23948
   924.69983	     0.23934
   925.66406	     0.23892
   926.62830	     0.23824
   927.59253	     0.23735
   928.55676	     0.23633
   929.52100	     0.23527
   930.48523	     0.23425
   931.44946	     0.23334
   932.41370	     0.23261
   933.37793	     0.23210
   934.34216	     0.23185
   935.30640	     0.23187
   936.27063	     0.23215
   937.23486	     0.23264
   938.19910	     0.23328
   939.16333	     0.23398
   940.12756	     0.23466
   941.09180	     0.23525
   942.05603	     0.23567
   943.02026	     0.23589
   943.98450	     0.23588
   944.94873	     0.23568
   945.91296	     0.23529
   946.87720	     0.23475
   947.84143	     0.23409
   948.80566	     0.23334
   949.76990	     0.23250
   950.73413	     0.23157
   951.69836	     0.23053
   952.66260	     0.22938
   953.62683	     0.22812
   954.59106	     0.22678
   955.55530	     0.22537
   956.51953	     0.22394
   957.48376	     0.22253
   958.44800	     0.22115
   959.41223	     0.21985
   960.37646	     0.21864
   961.34070	     0.21753
   962.30493	     0.21656
   963.26917	     0.21575
   964.23340	     0.21512
   965.19763	     0.21467
   966.16187	     0.21441
   967.12610	     0.21429
   968.09033	     0.21430
   969.05457	     0.21437
   970.01880	     0.21450
   970.98303	     0.21465
   971.94727	     0.21483
   972.91150	     0.21504
   973.87573	     0.21530
   974.83997	     0.21563
   975.80420	     0.21603
   976.76843	     0.21650
   977.73267	     0.21704
   978.69690	     0.21763
   979.66113	     0.21825
   980.62537	     0.21887
   981.58960	     0.21943
   982.55383	     0.21989
   983.51807	     0.22019
   984.48230	     0.22029
   985.44653	     0.22015
   986.41077	     0.21977
   987.37500	     0.21915
   988.33923	     0.21833
   989.30347	     0.21735
   990.26770	     0.21627
   991.23193	     0.21513
   992.19617	     0.21396
   993.16040	     0.21279
   994.12463	     0.21165
   995.08887	     0.21052
   996.05310	     0.20939
   997.01733	     0.20823
   997.98157	     0.20699
   998.94580	     0.20565
   999.91003	     0.20419
  1000.87427	     0.20258
  1001.83850	     0.20085
  1002.80273	     0.19899
  1003.76697	     0.19701
  1004.73120	     0.19490
  1005.69543	     0.19264
  1006.65967	     0.19021
  1007.62390	     0.18760
  1008.58813	     0.18482
  1009.55237	     0.18192
  1010.51660	     0.17896
  1011.48083	     0.17599
  1012.44507	     0.17308
  1013.40930	     0.17025
  1014.37354	     0.16750
  1015.33777	     0.16482
  1016.30200	     0.16219
  1017.26624	     0.15960
  1018.23047	     0.15707
  1019.19470	     0.15462
  1020.15894	     0.15230
  1021.12317	     0.15011
  1022.08740	     0.14807
  1023.05164	     0.14616
  1024.01587	     0.14436
  1024.98010	     0.14263
  1025.94434	     0.14096
  1026.90857	     0.13933
  1027.87280	     0.13775
  1028.83704	     0.13621
  1029.80127	     0.13473
  1030.76550	     0.13330
  1031.72974	     0.13191
  1032.69397	     0.13055
  1033.65820	     0.12921
  1034.62244	     0.12789
  1035.58667	     0.12658
  1036.55090	     0.12530
  1037.51514	     0.12405
  1038.47937	     0.12285
  1039.44360	     0.12170
  1040.40784	     0.12061
  1041.37207	     0.11960
  1042.33630	     0.11865
  1043.30054	     0.11778
  1044.26477	     0.11698
  1045.22900	     0.11624
  1046.19324	     0.11554
  1047.15747	     0.11484
  1048.12170	     0.11413
  1049.08594	     0.11336
  1050.05017	     0.11253
  1051.01440	     0.11161
  1051.97864	     0.11064
  1052.94287	     0.10963
  1053.90710	     0.10862
  1054.87134	     0.10767
  1055.83557	     0.10681
  1056.79980	     0.10608
  1057.76404	     0.10549
  1058.72827	     0.10504
  1059.69250	     0.10470
  1060.65674	     0.10444
  1061.62097	     0.10421
  1062.58521	     0.10400
  1063.54944	     0.10382
  1064.51367	     0.10368
  1065.47791	     0.10364
  1066.44214	     0.10371
  1067.40637	     0.10391
  1068.37061	     0.10422
  1069.33484	     0.10457
  1070.29907	     0.10489
  1071.26331	     0.10511
  1072.22754	     0.10517
  1073.19177	     0.10507
  1074.15601	     0.10484
  1075.12024	     0.10456
  1076.08447	     0.10429
  1077.04871	     0.10410
  1078.01294	     0.10401
  1078.97717	     0.10398
  1079.94141	     0.10399
  1080.90564	     0.10397
  1081.86987	     0.10388
  1082.83411	     0.10373
  1083.79834	     0.10356
  1084.76257	     0.10342
  1085.72681	     0.10342
  1086.69104	     0.10364
  1087.65527	     0.10413
  1088.61951	     0.10491
  1089.58374	     0.10595
  1090.54797	     0.10719
  1091.51221	     0.10856
  1092.47644	     0.10998
  1093.44067	     0.11140
  1094.40491	     0.11278
  1095.36914	     0.11410
  1096.33337	     0.11535
  1097.29761	     0.11655
  1098.26184	     0.11770
  1099.22607	     0.11881
  1100.19031	     0.11987
  1101.15454	     0.12090
  1102.11877	     0.12190
  1103.08301	     0.12290
  1104.04724	     0.12393
  1105.01147	     0.12500
  1105.97571	     0.12611
  1106.93994	     0.12725
  1107.90417	     0.12836
  1108.86841	     0.12941
  1109.83264	     0.13034
  1110.79688	     0.13112
  1111.76111	     0.13176
  1112.72534	     0.13229
  1113.68958	     0.13279
  1114.65381	     0.13334
  1115.61804	     0.13399
  1116.58228	     0.13480
  1117.54651	     0.13576
  1118.51074	     0.13686
  1119.47498	     0.13804
  1120.43921	     0.13928
  1121.40344	     0.14053
  1122.36768	     0.14181
  1123.33191	     0.14314
  1124.29614	     0.14454
  1125.26038	     0.14606
  1126.22461	     0.14772
  1127.18884	     0.14950
  1128.15308	     0.15136
  1129.11731	     0.15325
  1130.08154	     0.15511
  1131.04578	     0.15688
  1132.01001	     0.15853
  1132.97424	     0.16007
  1133.93848	     0.16150
  1134.90271	     0.16285
  1135.86694	     0.16415
  1136.83118	     0.16541
  1137.79541	     0.16665
  1138.75964	     0.16785
  1139.72388	     0.16900
  1140.68811	     0.17010
  1141.65234	     0.17112
  1142.61658	     0.17207
  1143.58081	     0.17292
  1144.54504	     0.17369
  1145.50928	     0.17435
  1146.47351	     0.17490
  1147.43774	     0.17533
  1148.40198	     0.17566
  1149.36621	     0.17588
  1150.33044	     0.17602
  1151.29468	     0.17609
  1152.25891	     0.17614
  1153.22314	     0.17619
  1154.18738	     0.17628
  1155.15161	     0.17643
  1156.11584	     0.17666
  1157.08008	     0.17697
  1158.04431	     0.17735
  1159.00854	     0.17778
  1159.97278	     0.17822
  1160.93701	     0.17863
  1161.90125	     0.17898
  1162.86548	     0.17925
  1163.82971	     0.17942
  1164.79395	     0.17952
  1165.75818	     0.17957
  1166.72241	     0.17962
  1167.68665	     0.17970
  1168.65088	     0.17984
  1169.61511	     0.18002
  1170.57935	     0.18024
  1171.54358	     0.18046
  1172.50781	     0.18066
  1173.47205	     0.18082
  1174.43628	     0.18093
  1175.40051	     0.18100
  1176.36475	     0.18105
  1177.32898	     0.18110
  1178.29321	     0.18113
  1179.25745	     0.18114
  1180.22168	     0.18109
  1181.18591	     0.18095
  1182.15015	     0.18067
  1183.11438	     0.18024
  1184.07861	     0.17964
  1185.04285	     0.17890
  1186.00708	     0.17803
  1186.97131	     0.17704
  1187.93555	     0.17596
  1188.89978	     0.17478
  1189.86401	     0.17349
  1190.82825	     0.17209
  1191.79248	     0.17059
  1192.75671	     0.16899
  1193.72095	     0.16731
  1194.68518	     0.16557
  1195.64941	     0.16381
  1196.61365	     0.16203
  1197.57788	     0.16024
  1198.54211	     0.15843
  1199.50635	     0.15659
  1200.47058	     0.15470
  1201.43481	     0.15276
  1202.39905	     0.15078
  1203.36328	     0.14878
  1204.32751	     0.14678
  1205.29175	     0.14481
  1206.25598	     0.14288
  1207.22021	     0.14100
  1208.18445	     0.13918
  1209.14868	     0.13740
  1210.11292	     0.13568
  1211.07715	     0.13401
  1212.04138	     0.13240
  1213.00562	     0.13086
  1213.96985	     0.12941
  1214.93408	     0.12805
  1215.89832	     0.12680
  1216.86255	     0.12567
  1217.82678	     0.12466
  1218.79102	     0.12376
  1219.75525	     0.12296
  1220.71948	     0.12225
  1221.68372	     0.12159
  1222.64795	     0.12098
  1223.61218	     0.12038
  1224.57642	     0.11981
  1225.54065	     0.11925
  1226.50488	     0.11873
  1227.46912	     0.11824
  1228.43335	     0.11782
  1229.39758	     0.11745
  1230.36182	     0.11715
  1231.32605	     0.11689
  1232.29028	     0.11666
  1233.25452	     0.11645
  1234.21875	     0.11626
  1235.18298	     0.11609
  1236.14722	     0.11597
  1237.11145	     0.11592
  1238.07568	     0.11596
  1239.03992	     0.11612
  1240.00415	     0.11642
  1240.96838	     0.11685
  1241.93262	     0.11741
  1242.89685	     0.11810
  1243.86108	     0.11889
  1244.82532	     0.11975
  1245.78955	     0.12067
  1246.75378	     0.12162
  1247.71802	     0.12258
  1248.68225	     0.12356
  1249.64648	     0.12455
  1250.61072	     0.12557
  1251.57495	     0.12664
  1252.53918	     0.12777
  1253.50342	     0.12899
  1254.46765	     0.13030
  1255.43188	     0.13169
  1256.39612	     0.13315
  1257.36035	     0.13465
  1258.32458	     0.13615
  1259.28882	     0.13763
  1260.25305	     0.13906
  1261.21729	     0.14044
  1262.18152	     0.14176
  1263.14575	     0.14302
  1264.10999	     0.14423
  1265.07422	     0.14538
  1266.03845	     0.14649
  1267.00269	     0.14754
  1267.96692	     0.14851
  1268.93115	     0.14940
  1269.89539	     0.15020
  1270.85962	     0.15090
  1271.82385	     0.15152
  1272.78809	     0.15206
  1273.75232	     0.15253
  1274.71655	     0.15294
  1275.68079	     0.15330
  1276.64502	     0.15362
  1277.60925	     0.15390
  1278.57349	     0.15415
  1279.53772	     0.15437
  1280.50195	     0.15458
  1281.46619	     0.15476
  1282.43042	     0.15493
  1283.39465	     0.15507
  1284.35889	     0.15517
  1285.32312	     0.15525
  1286.28735	     0.15529
  1287.25159	     0.15531
  1288.21582	     0.15531
  1289.18005	     0.15529
  1290.14429	     0.15526
  1291.10852	     0.15522
  1292.07275	     0.15517
  1293.03699	     0.15509
  1294.00122	     0.15500
  1294.96545	     0.15488
  1295.92969	     0.15473
  1296.89392	     0.15454
  1297.85815	     0.15430
  1298.82239	     0.15401
  1299.78662	     0.15367
  1300.75085	     0.15327
  1301.71509	     0.15283
  1302.67932	     0.15237
  1303.64355	     0.15191
  1304.60779	     0.15147
  1305.57202	     0.15106
  1306.53625	     0.15068
  1307.50049	     0.15035
  1308.46472	     0.15004
  1309.42896	     0.14977
  1310.39319	     0.14953
  1311.35742	     0.14934
  1312.32166	     0.14918
  1313.28589	     0.14907
  1314.25012	     0.14900
  1315.21436	     0.14894
  1316.17859	     0.14889
  1317.14282	     0.14883
  1318.10706	     0.14877
  1319.07129	     0.14870
  1320.03552	     0.14863
  1320.99976	     0.14859
  1321.96399	     0.14856
  1322.92822	     0.14854
  1323.89246	     0.14852
  1324.85669	     0.14846
  1325.82092	     0.14836
  1326.78516	     0.14818
  1327.74939	     0.14794
  1328.71362	     0.14764
  1329.67786	     0.14730
  1330.64209	     0.14693
  1331.60632	     0.14657
  1332.57056	     0.14624
  1333.53479	     0.14596
  1334.49902	     0.14575
  1335.46326	     0.14563
  1336.42749	     0.14560
  1337.39172	     0.14567
  1338.35596	     0.14585
  1339.32019	     0.14610
  1340.28442	     0.14642
  1341.24866	     0.14678
  1342.21289	     0.14718
  1343.17712	     0.14761
  1344.14136	     0.14808
  1345.10559	     0.14861
  1346.06982	     0.14920
  1347.03406	     0.14983
  1347.99829	     0.15052
  1348.96252	     0.15122
  1349.92676	     0.15193
  1350.89099	     0.15262
  1351.85522	     0.15327
  1352.81946	     0.15386
  1353.78369	     0.15437
  1354.74792	     0.15480
  1355.71216	     0.15511
  1356.67639	     0.15530
  1357.64063	     0.15535
  1358.60486	     0.15525
  1359.56909	     0.15497
  1360.53333	     0.15451
  1361.49756	     0.15385
  1362.46179	     0.15300
  1363.42603	     0.15198
  1364.39026	     0.15082
  1365.35449	     0.14955
  1366.31873	     0.14818
  1367.28296	     0.14674
  1368.24719	     0.14520
  1369.21143	     0.14358
  1370.17566	     0.14186
  1371.13989	     0.14007
  1372.10413	     0.13821
  1373.06836	     0.13633
  1374.03259	     0.13445
  1374.99683	     0.13258
  1375.96106	     0.13074
  1376.92529	     0.12894
  1377.88953	     0.12716
  1378.85376	     0.12543
  1379.81799	     0.12373
  1380.78223	     0.12207
  1381.74646	     0.12044
  1382.71069	     0.11882
  1383.67493	     0.11722
  1384.63916	     0.11561
  1385.60339	     0.11403
  1386.56763	     0.11248
  1387.53186	     0.11100
  1388.49609	     0.10961
  1389.46033	     0.10832
  1390.42456	     0.10713
  1391.38879	     0.10605
  1392.35303	     0.10508
  1393.31726	     0.10421
  1394.28149	     0.10344
  1395.24573	     0.10276
  1396.20996	     0.10219
  1397.17419	     0.10171
  1398.13843	     0.10133
  1399.10266	     0.10107
  1400.06689	     0.10096
  1401.03113	     0.10101
  1401.99536	     0.10124
  1402.95959	     0.10162
  1403.92383	     0.10211
  1404.88806	     0.10266
  1405.85229	     0.10321
  1406.81653	     0.10374
  1407.78076	     0.10424
  1408.74500	     0.10472
  1409.70923	     0.10521
  1410.67346	     0.10574
  1411.63770	     0.10631
  1412.60193	     0.10692
  1413.56616	     0.10757
  1414.53040	     0.10830
  1415.49463	     0.10914
  1416.45886	     0.11019
  1417.42310	     0.11152
  1418.38733	     0.11317
  1419.35156	     0.11510
  1420.31580	     0.11721
  1421.28003	     0.11937
  1422.24426	     0.12146
  1423.20850	     0.12343
  1424.17273	     0.12525
  1425.13696	     0.12692
  1426.10120	     0.12846
  1427.06543	     0.12986
  1428.02966	     0.13111
  1428.99390	     0.13217
  1429.95813	     0.13303
  1430.92236	     0.13365
  1431.88660	     0.13402
  1432.85083	     0.13413
  1433.81506	     0.13397
  1434.77930	     0.13357
  1435.74353	     0.13296
  1436.70776	     0.13222
  1437.67200	     0.13140
  1438.63623	     0.13059
  1439.60046	     0.12982
  1440.56470	     0.12912
  1441.52893	     0.12847
  1442.49316	     0.12785
  1443.45740	     0.12725
  1444.42163	     0.12667
  1445.38586	     0.12609
  1446.35010	     0.12553
  1447.31433	     0.12496
  1448.27856	     0.12439
  1449.24280	     0.12380
  1450.20703	     0.12317
  1451.17126	     0.12253
  1452.13550	     0.12191
  1453.09973	     0.12142
  1454.06396	     0.12118
  1455.02820	     0.12133
  1455.99243	     0.12194
  1456.95667	     0.12294
  1457.92090	     0.12412
  1458.88513	     0.12525
  1459.84937	     0.12616
  1460.81360	     0.12682
  1461.77783	     0.12726
  1462.74207	     0.12756
  1463.70630	     0.12778
  1464.67053	     0.12796
  1465.63477	     0.12810
  1466.59900	     0.12821
  1467.56323	     0.12830
  1468.52747	     0.12839
  1469.49170	     0.12855
  1470.45593	     0.12887
  1471.42017	     0.12942
  1472.38440	     0.13023
  1473.34863	     0.13126
  1474.31287	     0.13239
  1475.27710	     0.13348
  1476.24133	     0.13443
  1477.20557	     0.13519
  1478.16980	     0.13577
  1479.13403	     0.13619
  1480.09827	     0.13645
  1481.06250	     0.13655
  1482.02673	     0.13648
  1482.99097	     0.13624
  1483.95520	     0.13580
  1484.91943	     0.13516
  1485.88367	     0.13429
  1486.84790	     0.13316
  1487.81213	     0.13179
  1488.77637	     0.13021
  1489.74060	     0.12850
  1490.70483	     0.12676
  1491.66907	     0.12509
  1492.63330	     0.12350
  1493.59753	     0.12198
  1494.56177	     0.12052
  1495.52600	     0.11905
  1496.49023	     0.11757
  1497.45447	     0.11608
  1498.41870	     0.11462
  1499.38293	     0.11322
  1500.34717	     0.11191
  1501.31140	     0.11066
  1502.27563	     0.10947
  1503.23987	     0.10827
  1504.20410	     0.10699
  1505.16833	     0.10557
  1506.13257	     0.10395
  1507.09680	     0.10215
  1508.06104	     0.10027
  1509.02527	     0.09840
  1509.98950	     0.09663
  1510.95374	     0.09498
  1511.91797	     0.09343
  1512.88220	     0.09197
  1513.84644	     0.09057
  1514.81067	     0.08922
  1515.77490	     0.08789
  1516.73914	     0.08657
  1517.70337	     0.08528
  1518.66760	     0.08406
  1519.63184	     0.08296
  1520.59607	     0.08205
  1521.56030	     0.08134
  1522.52454	     0.08079
  1523.48877	     0.08033
  1524.45300	     0.07987
  1525.41724	     0.07935
  1526.38147	     0.07876
  1527.34570	     0.07814
  1528.30994	     0.07754
  1529.27417	     0.07699
  1530.23840	     0.07651
  1531.20264	     0.07610
  1532.16687	     0.07572
  1533.13110	     0.07535
  1534.09534	     0.07496
  1535.05957	     0.07454
  1536.02380	     0.07414
  1536.98804	     0.07380
  1537.95227	     0.07358
  1538.91650	     0.07353
  1539.88074	     0.07364
  1540.84497	     0.07384
  1541.80920	     0.07401
  1542.77344	     0.07408
  1543.73767	     0.07403
  1544.70190	     0.07388
  1545.66614	     0.07368
  1546.63037	     0.07346
  1547.59460	     0.07323
  1548.55884	     0.07298
  1549.52307	     0.07271
  1550.48730	     0.07237
  1551.45154	     0.07194
  1552.41577	     0.07142
  1553.38000	     0.07084
  1554.34424	     0.07030
  1555.30847	     0.06994
  1556.27271	     0.06997
  1557.23694	     0.07057
  1558.20117	     0.07170
  1559.16541	     0.07312
  1560.12964	     0.07443
  1561.09387	     0.07538
  1562.05811	     0.07591
  1563.02234	     0.07610
  1563.98657	     0.07611
  1564.95081	     0.07606
  1565.91504	     0.07606
  1566.87927	     0.07619
  1567.84351	     0.07643
  1568.80774	     0.07673
  1569.77197	     0.07704
  1570.73621	     0.07730
  1571.70044	     0.07751
  1572.66467	     0.07774
  1573.62891	     0.07805
  1574.59314	     0.07853
  1575.55737	     0.07918
  1576.52161	     0.07995
  1577.48584	     0.08075
  1578.45007	     0.08149
  1579.41431	     0.08213
  1580.37854	     0.08266
  1581.34277	     0.08313
  1582.30701	     0.08357
  1583.27124	     0.08398
  1584.23547	     0.08437
  1585.19971	     0.08472
  1586.16394	     0.08500
  1587.12817	     0.08521
  1588.09241	     0.08536
  1589.05664	     0.08546
  1590.02087	     0.08555
  1590.98511	     0.08564
  1591.94934	     0.08572
  1592.91357	     0.08577
  1593.87781	     0.08575
  1594.84204	     0.08565
  1595.80627	     0.08546
  1596.77051	     0.08520
  1597.73474	     0.08488
  1598.69897	     0.08453
  1599.66321	     0.08417
  1600.62744	     0.08380
  1601.59167	     0.08342
  1602.55591	     0.08302
  1603.52014	     0.08260
  1604.48438	     0.08216
  1605.44861	     0.08169
  1606.41284	     0.08119
  1607.37708	     0.08066
