399.24985,-0.00739
400.21422,-0.00901
401.17859,-0.01204
402.14296,-0.01354
403.10734,-0.01312
404.07171,-0.01251
405.03608,-0.01248
406.00045,-0.01221
406.96482,-0.01134
407.92919,-0.01067
408.89357,-0.01063
409.85794,-0.01065
410.82231,-0.01028
411.78668,-0.00990
412.75105,-0.00984
413.71542,-0.00975
414.67980,-0.00921
415.64417,-0.00804
416.60854,-0.00609
417.57291,-0.00345
418.53728,-0.00115
419.50165,-0.00079
420.46602,-0.00286
421.43040,-0.00606
422.39477,-0.00855
423.35914,-0.00948
424.32351,-0.00905
425.28788,-0.00780
426.25225,-0.00638
427.21663,-0.00535
428.18100,-0.00488
429.14537,-0.00464
430.10974,-0.00438
431.07411,-0.00421
432.03848,-0.00417
433.00286,-0.00399
433.96723,-0.00346
434.93160,-0.00278
435.89597,-0.00223
436.86034,-0.00182
437.82471,-0.00145
438.78909,-0.00115
439.75346,-0.00085
440.71783,-0.00030
441.68220,0.00062
442.64657,0.00166
443.61094,0.00252
444.57532,0.00316
445.53969,0.00362
446.50406,0.00379
447.46843,0.00366
448.43280,0.00355
449.39717,0.00375
450.36155,0.00429
451.32592,0.00497
452.29029,0.00571
453.25466,0.00658
454.21903,0.00780
455.18340,0.00963
456.14777,0.01205
457.11215,0.01442
458.07652,0.01570
459.04089,0.01534
460.00526,0.01378
460.96963,0.01197
461.93400,0.01061
462.89838,0.00991
463.86275,0.00973
464.82712,0.00981
465.79149,0.00991
466.75586,0.01002
467.72023,0.01043
468.68461,0.01136
469.64898,0.01272
470.61335,0.01414
471.57772,0.01524
472.54209,0.01575
473.50646,0.01565
474.47084,0.01521
475.43521,0.01490
476.39958,0.01502
477.36395,0.01549
478.32832,0.01608
479.29269,0.01665
480.25707,0.01715
481.22144,0.01749
482.18581,0.01767
483.15018,0.01793
484.11455,0.01844
485.07892,0.01921
486.04329,0.02010
487.00767,0.02103
487.97204,0.02196
488.93641,0.02281
489.90078,0.02354
490.86515,0.02419
491.82952,0.02477
492.79390,0.02525
493.75827,0.02563
494.72264,0.02602
495.68701,0.02649
496.65138,0.02701
497.61575,0.02764
498.58013,0.02859
499.54450,0.02997
500.50887,0.03157
501.47324,0.03290
502.43761,0.03351
503.40198,0.03322
504.36636,0.03220
505.33073,0.03098
506.29510,0.03020
507.25947,0.03026
508.22384,0.03106
509.18821,0.03222
510.15259,0.03340
511.11696,0.03444
512.08133,0.03534
513.04570,0.03624
514.01007,0.03738
514.97444,0.03885
515.93881,0.04055
516.90319,0.04226
517.86756,0.04385
518.83193,0.04523
519.79630,0.04627
520.76067,0.04690
521.72504,0.04714
522.68942,0.04705
523.65379,0.04675
524.61816,0.04647
525.58253,0.04654
526.54690,0.04715
527.51127,0.04823
528.47565,0.04947
529.44002,0.05061
530.40439,0.05153
531.36876,0.05223
532.33313,0.05283
533.29750,0.05349
534.26188,0.05426
535.22625,0.05504
536.19062,0.05571
537.15499,0.05624
538.11936,0.05666
539.08373,0.05699
540.04811,0.05728
541.01248,0.05758
541.97685,0.05791
542.94122,0.05822
543.90559,0.05844
544.86996,0.05862
545.83434,0.05883
546.79871,0.05909
547.76308,0.05937
548.72745,0.05963
549.69182,0.05977
550.65619,0.05969
551.62056,0.05937
552.58494,0.05894
553.54931,0.05858
554.51368,0.05839
555.47805,0.05837
556.44242,0.05849
557.40679,0.05866
558.37117,0.05875
559.33554,0.05872
560.29991,0.05862
561.26428,0.05853
562.22865,0.05847
563.19302,0.05846
564.15740,0.05850
565.12177,0.05860
566.08614,0.05872
567.05051,0.05882
568.01488,0.05892
568.97925,0.05903
569.94363,0.05911
570.90800,0.05912
571.87237,0.05905
572.83674,0.05890
573.80111,0.05868
574.76548,0.05845
575.72986,0.05836
576.69423,0.05857
577.65860,0.05907
578.62297,0.05970
579.58734,0.06024
580.55171,0.06050
581.51608,0.06041
582.48046,0.06002
583.44483,0.05953
584.40920,0.05911
585.37357,0.05883
586.33794,0.05868
587.30231,0.05867
588.26669,0.05876
589.23106,0.05890
590.19543,0.05904
591.15980,0.05911
592.12417,0.05908
593.08854,0.05896
594.05292,0.05880
595.01729,0.05871
595.98166,0.05876
596.94603,0.05891
597.91040,0.05905
598.87477,0.05914
599.83915,0.05912
600.80352,0.05898
601.76789,0.05872
602.73226,0.05840
603.69663,0.05811
604.66100,0.05789
605.62538,0.05778
606.58975,0.05778
607.55412,0.05790
608.51849,0.05809
609.48286,0.05829
610.44723,0.05848
611.41161,0.05866
612.37598,0.05887
613.34035,0.05913
614.30472,0.05947
615.26909,0.05986
